Title,Year,DOI
An online trajectory guidance framework via imitation learning and interactive feedback in robot-assisted surgery,2025,10.1016/j.neunet.2025.107197
Robot Task-Constrained Optimization and Adaptation with Probabilistic Movement Primitives,2024,10.3390/biomimetics9120738
A behavioral conditional diffusion probabilistic model for human motion modeling in multi-action mixed human-robot collaboration,2024,10.1016/j.aei.2024.102742
Coupled Conditional Neural Movement Primitives,2024,10.1007/s00521-024-10077-6
Multi-layer perceptron-particle swarm optimization: A lightweight optimization algorithm for the model predictive control local planner,2024,10.1177/17298806241301581
MT-RSL: A multitasking-oriented robot skill learning framework based on continuous dynamic movement primitives for improving efficiency and quality in robot-based intelligent operation,2024,10.1016/j.rcim.2024.102817
Generalizing kinematic skill learning to energy efficient dynamic motion planning using optimized Dynamic Movement Primitives,2025,10.1016/j.rcim.2025.102983
Collaborative robot trajectory tracking control based on DS-KMP algorithm,2025,10.1007/s41315-025-00433-7
Adaptive Human-Like Gait Planning for Stair Climbing of Lower Limb Exoskeleton Robots,2025,10.1007/978-981-96-0783-9_15
Robust Learning from Demonstration Based on GANs and Affine Transformation,2024,10.3390/app14072902
Language Models as Zero-Shot Trajectory Generators,2024,10.1109/LRA.2024.3410155
Hummingbirds rapidly respond to the removal of visible light and control a sequence of rate-commanded escape manoeuvres in milliseconds,2024,10.1098/rspb.2024.1268
Toward Generalizable Robotic Dual-Arm Flipping Manipulation,2024,10.1109/TIE.2023.3288189
Demonstration-enhanced policy search for space multi-arm robot collaborative skill learning,2025,10.1016/j.cja.2024.08.018
Robot-Assisted Upper Limb Rehabilitation Using Imitation Learning,2025,10.18196/jrc.v6i1.23927
Continuous adaptive gaits manipulation for three-fingered robotic hands via bioinspired fingertip contact events,2024,10.1016/j.birob.2024.100144
A ROS-Based Control Framework for Simulating Locomotion of a Multi-arm Space Assembly Robot,2025,10.1007/978-3-031-72062-8_9
Efficient Robot Manipulation via Reinforcement Learning with Dynamic Movement Primitives-Based Policy,2024,10.3390/app142210665
Improved dynamic movement primitives method based on redundant manipulator manipulability; [基于冗余机械臂可操作性的改进动态运动基元方法],2025,10.13196/j.cims.2024.0073
Preventing Ankle Sprain: Integrating Preview Control Barrier Functions with Human Movement Primitive Prediction,2024,10.1016/j.ifacol.2025.01.157
AutoLfD: Closing the Loop for Learning from Demonstrations,2025,10.1109/TASE.2025.3532820
Learning from demonstration for autonomous generation of robotic trajectory: Status quo and forward-looking overview,2024,10.1016/j.aei.2024.102625
A Novel Approach to Coupling Terms to Avoid Obstacles in a Manipulator Movement Reproduction,2024,10.1007/s12555-023-0419-2
Research on trajectory learning and modification method based on improved dynamic movement primitives,2024,10.1016/j.rcim.2024.102748
Model Predictive Optimization and Terminal Sliding Mode Motion Control for Mobile Robot With Obstacle Avoidance,2025,10.1109/TIE.2025.3536628
Fusion of Dynamic Movement Primitives and Interaction Intention: Enhancing Robotic Adaptive Behavioral Interactions,2025,10.1145/3712623.3712663
Learning periodic skills for robotic manipulation: Insights on orientation and impedance,2024,10.1016/j.robot.2024.104763
A novel teacher–student hierarchical approach for learning primitive information,2024,10.1016/j.eswa.2023.123129
Comparison of motion encoding frameworks on human manipulation actions,2025,10.1016/j.robot.2024.104869
Research on Task-Oriented Robot Action Generalization; [面向任务的机器人动作泛化研究],2024,10.11784/tdxbz202212023
Probabilized Dynamic Movement Primitives and Model Predictive Planning for Enhanced Trajectory Imitation Learning,2025,10.1109/TIE.2024.3384602
A robot motion skills method with explicit environmental constraints,2024,10.1108/IR-08-2023-0180
High Precision Trajectory Learning Method Based Improved Dynamic Movement Primitives for Robot Skill Learning,2024,10.1115/1.4062985
Probabilistic movement primitives based multi-task learning framework,2024,10.1016/j.cie.2024.110144
Jerk-Limited Online Trajectory Scaling for Cable-Driven Parallel Robots,2025,10.1109/TASE.2025.3533583
Hierarchical kernelized movement primitives for learning human-robot collaborative trajectories in referred object handover,2025,10.1007/s10489-024-05902-3
Motion optimization based on hierarchical iterative parameter learning for complicated trajectory,2024,10.1108/RIA-11-2023-0168
A Real-time Gait Recognition and Trajectory Prediction Scheme for Exoskeleton During Continuous Multi-Locomotion Tasks,2025,10.1109/TIM.2025.3545854
Proximal Policy Optimization with Time-Varying Muscle Synergy for the Control of an Upper Limb Musculoskeletal System,2024,10.1109/TASE.2023.3254583
Robust Learning and Bayesian Inference of Riemannian Probabilistic Movement Primitives for Physical Human-Robot Synergic Interaction,2025,10.1109/LRA.2025.3544098
An effective dynamical evaluation and optimization mechanism for accurate motion primitives learning,2025,10.1007/s10489-024-06147-w
Virtual attention points: Bridging human movement characteristics and dexterous robot motion generation,2025,10.1016/j.robot.2025.104946
A Dynamic Movement Primitives-Based Tool Use Skill Learning and Transfer Framework for Robot Manipulation,2025,10.1109/TASE.2024.3370139
A Novel DMPs Framework for Robot Skill Generalizing With Obstacle Avoidance: Taking Volume and Orientation Into Consideration,2025,10.1109/TMECH.2024.3524207
"Segment, Compare, and Learn: Creating Movement Libraries of Complex Task for Learning from Demonstration",2025,10.3390/biomimetics10010064
A Gait Learning Method for Lower Limb Exoskeleton Robots Based on NOCPSODMP,2024,10.3233/ATDE240274
You Only Plan Once: A Learning-Based One-Stage Planner With Guidance Learning,2024,10.1109/LRA.2024.3399589
Robot Learning Method for Human-like Arm Skills Based on the Hybrid Primitive Framework,2024,10.3390/s24123964
Environment-Centric Learning Approach for Gait Synthesis in Terrestrial Soft Robots,2025,10.1109/TRO.2025.3548543
Image-based anti-interference robotic Chinese character writing system,2024,10.1017/S0263574724000018
Trajectory Planning for Active Walking in Lower Limb Rehabilitation Exoskeletons Based on GRNN-DMPs,2024,10.3233/ATDE240266
PRF: A Program Reuse Framework for Automated Programming by Learning from Existing Robot Programs,2024,10.3390/robotics13080118
Reactive Gait Composition With Stability: Dynamic Walking Amidst Static and Moving Obstacles,2024,10.1115/1.4063997
Enhancing the LLM-Based Robot Manipulation Through Human-Robot Collaboration,2024,10.1109/LRA.2024.3415931
Human–Robot Cooperation Control Strategy Design Based on Trajectory Deformation Algorithm and Dynamic Movement Primitives for Lower Limb Rehabilitation Robots,2024,10.3390/pr12050924
Dual-Arm Fabric Manipulation Learning With Grasp Pose Constraints,2025,10.1109/LRA.2025.3541911
Interactive Incremental Learning of Generalizable Skills with Local Trajectory Modulation,2025,10.1109/LRA.2025.3542209
Robot control based on motor primitives: A comparison of two approaches,2024,10.1177/02783649241258782
Fracture reduction trajectory imitation learning based on dynamic movement primitive for a redundant parallel bone-setting robot,2025,10.1145/3706890.3706916
RABBIT: A Robot-Assisted Bed Bathing System with Multimodal Perception and Integrated Compliance,2024,10.1145/3610977.3634989
A Policy Searched-Based Optimization Algorithm for Obstacle Avoidance in Robot Manipulators,2024,10.1109/TIE.2023.3344831
Imitating via manipulability: Geometry-aware combined DMP with via-point and speed adaptation,2024,10.1016/j.compeleceng.2024.109247
A physical-virtual based digital twin robotic hand,2024,10.1007/s12008-024-01773-7
Comparing Skill Transfer Between Full Demonstrations and Segmented Sub-Tasks for Neural Dynamic Motion Primitives,2024,10.3390/machines12120872
Extending Conflict-Based Search for Optimal and Efficient Quadrotor Swarm Motion Planning,2024,10.3390/drones8120719
Wavelet Movement Primitives: A Unified Framework for Learning Discrete and Rhythmic Movements,2025,10.1109/LRA.2025.3540634
An Enhanced DMP Approach for Robotic Manipulator Autonomous Obstacle Avoidance Using Dynamic Potential Function,2025,10.1007/978-981-96-0789-1_27
Reconfiguration and Locomotion with Joint Movements in the Amoebot Model,2024,10.4230/LIPIcs.SAND.2024.18
Modified Dynamic Movement Primitive-Based Closed Ankle Reduction Technique Learning and Variable Impedance Control for a Redundant Parallel Bone-Setting Robot,2025,10.3390/machines13020145
A unified formulation of geometry-aware discrete dynamic movement primitives,2024,10.1016/j.neucom.2024.128056
An Perception Enhanced Human-Robot Skill Transfer Method for Reactive Interaction,2025,10.1007/978-3-031-72062-8_6
Human-Like Trajectory Planning Based on Postural Synergistic Kernelized Movement Primitives for Robot-Assisted Rehabilitation,2024,10.1109/THMS.2024.3360111
A trajectory planning method for robotic arms based on improved dynamic motion primitives,2024,10.1108/IR-12-2023-0322
Robot Variable Impedance Control and Generalizing from Human–Robot Interaction Demonstrations,2024,10.3390/math12233840
A Lower Limb Exoskeleton Adaptive Control Method Based on Model-free Reinforcement Learning and Improved Dynamic Movement Primitives,2025,10.1007/s10846-025-02230-7
Fruit flexible collecting trajectory planning based on manual skill imitation for grape harvesting robot,2024,10.1016/j.compag.2024.109332
Development of a Reconfigurable 7-DOF Upper Limb Rehabilitation Exoskeleton With Gravity Compensation Based on DMP,2025,10.1109/TMRB.2024.3517157
Robotic Arm Trajectory Learning and Obstacle Avoidance Method Based on Segmented Dynamic Movement Primitive; [基于分段动态运动基元的机械臂轨迹学习与避障方法],2024,10.13973/j.cnki.robot.230128
Multidirectional Bending Soft Pneumatic Actuator With Fishbone-Like Strain-Limiting Layer for Dexterous Manipulation,2024,10.1109/LRA.2024.3369475
A combined learning and optimization framework to transfer human whole-body loco-manipulation skills to mobile manipulators,2025,10.1016/j.robot.2025.104958
Learning Underwater Intervention Skills Based on Dynamic Movement Primitives,2024,10.3390/electronics13193860
Human–robot collaborative handling of curtain walls using dynamic motion primitives and real-time human intention recognition,2024,10.1016/j.birob.2024.100183
"5th IFAC Workshop on Cyber-Physical Human Systems, CPHS 2024 - Proceedings",2024,
Towards Open-Set NLP-Based Multi-Level Planning for Robotic Tasks,2024,10.3390/app142210717
