Title,Year,DOI
Generalizing kinematic skill learning to energy efficient dynamic motion planning using optimized Dynamic Movement Primitives,2025,10.1016/j.rcim.2025.102983
Learning Stylistic Dynamic Movement Primitives from Multiple Demonstrations,2010,10.1109/IROS.2010.5651049
Action sequencing using dynamic movement primitives,2012,10.1017/S0263574711001056
Encoding Finesse Using Dynamic Movement Primitives and Low-Cost Sensors,2013,
Comparing Skill Transfer Between Full Demonstrations and Segmented Sub-Tasks for Neural Dynamic Motion Primitives,2024,10.3390/machines12120872
Learning motion primitives from demonstration,2017,10.1177/1687814017737260
Dynamic Movement Primitives: Volumetric Obstacle Avoidance Using Dynamic Potential Functions,2021,10.1007/s10846-021-01344-y
Trajectory Augmentation Method Based on Dynamic Movement Primitives,2024,10.1007/s40997-024-00809-3
Gesture learning and execution in a humanoid robot via dynamic movement primitives,2015,10.1016/j.patrec.2015.07.042
Tight Dynamic Movement Primitives for Complex Trajectory Generation,2013,10.1109/SMC.2013.410
Mobile Robot Path Planning Based on Dynamic Movement Primitives,2016,
Learning task-parameterized dynamic movement primitives using mixture of GMMs,2018,10.1007/s11370-017-0235-8
Visual Gesture Recognition for Human Robot Interaction Using Dynamic Movement Primitives,2014,
The Generalization of Robot Skills Based on Dynamic Movement Primitives,2020,10.1016/j.ifacol.2021.04.105
Dynamic Movement Primitives for Cooperative Manipulation and Synchronized Motions,2014,
A trajectory planning method for robotic arms based on improved dynamic motion primitives,2024,10.1108/IR-12-2023-0322
Motion Adaptation Based on Learning the Manifold of Task and Dynamic Movement Primitive Parameters,2021,10.1017/S0263574720001186
A novel framework for generalizing dynamic movement primitives under kinematic constraints,2023,10.1007/s10514-022-10067-4
Learning Nonlinear Dynamical System for Movement Primitives,2014,
Joining Movement Sequences: Modified Dynamic Movement Primitives for Robotics Applications Exemplified on Handwriting,2012,10.1109/TRO.2011.2163863
From dynamic movement primitives to associative skill memories,2013,10.1016/j.robot.2012.09.017
Using Implicit Behavior Cloning and Dynamic Movement Primitive to Facilitate Reinforcement Learning for Robot Motion Planning,2024,10.1109/TRO.2024.3468770
Dynamic Movement Primitives Modulation-Based Compliance Control for a New Sitting/Lying Lower Limb Rehabilitation Robot,2024,10.1109/ACCESS.2024.3376391
Skill learning and action recognition by arc-length dynamic movement primitives,2018,10.1016/j.robot.2017.11.012
Learning and Generalizing Cooperative Manipulation Skills Using Parametric Dynamic Movement Primitives,2022,10.1109/TASE.2022.3141460
Incremental Motor Skill Learning and Generalization From Human Dynamic Reactions Based on Dynamic Movement Primitives and Fuzzy Logic System,2022,10.1109/TFUZZ.2021.3136933
Impact of Body Parameters on Dynamic Movement Primitives for Robot Control,2011,10.1016/j.procs.2011.09.068
Dynamic movement primitives in robotics: A tutorial survey,2023,10.1177/02783649231201196
Probabilized Dynamic Movement Primitives and Model Predictive Planning for Enhanced Trajectory Imitation Learning,2025,10.1109/TIE.2024.3384602
Motion generation for walking exoskeleton robot using multiple dynamic movement primitives sequences combined with reinforcement learning,2022,10.1017/S0263574721001934
Research on trajectory learning and modification method based on improved dynamic movement primitives,2024,10.1016/j.rcim.2024.102748
Modified Dynamic Movement Primitives: Robot Trajectory Planning and Force Control Under Curved Surface Constraints,2023,10.1109/TCYB.2022.3158029
Innovative multi-dimensional learning algorithm and experiment design for human-robot cooperation,2024,10.1016/j.apm.2024.01.001
A correct formulation for the Orientation Dynamic Movement Primitives for robot control in the Cartesian space,2019,
Robot Learning from Multiple Demonstrations with Dynamic Movement Primitive,2017,
Learned parametrized dynamic movement primitives with shared synergies for controlling robotic and musculoskeletal systems,2013,10.3389/fncom.2013.00138
Training of deep neural networks for the generation of dynamic movement primitives,2020,10.1016/j.neunet.2020.04.010
Dynamic movement primitives based on positive and negative demonstrations,2023,10.1177/17298806231152997
High Precision Trajectory Learning Method Based Improved Dynamic Movement Primitives for Robot Skill Learning,2024,10.1115/1.4062985
Autonomous Learning of Internal Dynamic Models for Reaching Tasks,2016,10.1007/978-3-319-21290-6_44
Trajectory generation and control of a knee exoskeleton based on dynamic movement primitives for sit-to-stand assistance,2016,10.1080/01691864.2016.1154800
Dynamic Movement Primitives Based Robot Skills Learning,2023,10.1007/s11633-022-1346-z
Orientation in Cartesian Space Dynamic Movement Primitives,2014,
Compliant Parametric Dynamic Movement Primitives,2020,10.1017/S026357471900078X
Robotic Origami Folding with Dynamic Motion Primitives,2015,
Adaptive Robot Biped Locomotion with Dynamic Motion Primitives and Coupled Phase Oscillators,2016,10.1007/s10846-016-0336-1
Adaptive Behavior of a Biped Robot Using Dynamic Movement Primitives,2015,10.1007/978-3-319-23485-4_46
Learning parametric dynamic movement primitives from multiple demonstrations,2011,10.1016/j.neunet.2011.02.004
A novel human-robot skill transfer method for contact-rich manipulation task,2023,10.1108/RIA-01-2023-0002
Incorporating Safety Into Parametric Dynamic Movement Primitives,2019,10.1109/LRA.2019.2900762
Object Recognition and Localization for Pick-and-Place Task using Difference-based Dynamic Movement Primitives,2023,10.1016/j.ifacol.2023.10.865
Training Dynamic Motion Primitives using Deep Reinforcement Learning to Control a Robotic Tadpole,2022,10.1109/IROS47612.2022.9981112
Towards Reversible Dynamic Movement Primitives,2019,10.1109/iros40897.2019.8968270
Stitching Dynamic Movement Primitives and Image-Based Visual Servo Control,2023,10.1109/TSMC.2022.3214756
Verifying Safe Transitions between Dynamic Motion Primitives on Legged Robots,2021,10.1109/IROS51168.2021.9636537
Human-robot collaborative handling of curtain walls using dynamic motion primitives and real-time human intention recognition,2024,10.1016/j.birob.2024.100183
"Learning, Generalization, and Obstacle Avoidance with Dynamic Movement Primitives and Dynamic Potential Fields",2019,10.3390/app9081535
Efficient Robot Manipulation via Reinforcement Learning with Dynamic Movement Primitives-Based Policy,2024,10.3390/app142210665
Robotic cloth manipulation for clothing assistance task using Dynamic Movement Primitives,2017,10.1145/3132446.3134878
Development of lower-limb rehabilitation exercises using 3-PRS Parallel Robot and Dynamic Movement Primitives,2020,10.4995/muse.2020.13907
Reinforcement Learning with Dynamic Movement Primitives for Obstacle Avoidance,2021,10.3390/app112311184
Overcoming some drawbacks of Dynamic Movement Primitives,2021,10.1016/j.robot.2021.103844
Mobile Robots Path Planning Based on Dynamic Movement Primitives Library,2017,
Learning Bowing Gesture with Motion Diversity by Dynamic Movement Primitives,2017,
"Motion Primitives Representation, Extraction and Connection for Automated Vehicle Motion Planning Applications",2020,10.1109/TITS.2019.2941859
Learning Underwater Intervention Skills Based on Dynamic Movement Primitives,2024,10.3390/electronics13193860
Generating a Style-adaptive Trajectory from Multiple Demonstrations,2014,10.5772/58723
A unified formulation of geometry-aware discrete dynamic movement primitives,2024,10.1016/j.neucom.2024.128056
Movement Primitive Diffusion: Learning Gentle Robotic Manipulation of Deformable Objects,2024,10.1109/LRA.2024.3382529
A Learning System for Deformable Object Cooperative Manipulation,2024,10.1109/TASE.2024.3486063
Dynamic Via-points and Improved Spatial Generalization for Online Trajectory Generation with Dynamic Movement Primitives,2024,10.1007/s10846-024-02051-0
A Modified Dynamic Movement Primitive Algorithm for Adaptive Gait Control of a Lower Limb Exoskeleton,2024,10.1109/THMS.2024.3458905
Dynamic Movement Primitives in Latent Space of Time-Dependent Variational Autoencoders,2016,
FlexDMP - Extending Dynamic Movement Primitives towards Flexible Joint Robots,2021,10.1109/ICRA48506.2021.9560843
Composite dynamic movement primitives based on neural networks for human-robot skill transfer,2023,10.1007/s00521-021-05747-8
Geometry of Dynamic Movement Primitives in Neural Space: A FORCE-Learning Approach,2015,10.1007/978-94-017-9548-7_37
Compound Movement Recognition Using Dynamic Movement Primitives,2021,10.1007/978-3-030-86230-5_36
Human Intention Understanding From Multiple Demonstrations and Behavior Generalization in Dynamic Movement Primitives Framework,2019,10.1109/ACCESS.2019.2905051
Learning to pour with a robot arm combining goal and shape learning for dynamic movement primitives,2011,10.1016/j.robot.2011.07.004
Dynamic Movement Primitive based Motion Retargeting for Dual-Arm Sign Language Motions,2021,10.1109/ICRA48506.2021.9561120
Accurate Position and Velocity Control for Trajectories Based on Dynamic Movement Primitives,2011,
Dynamic movement primitives based cloud robotic skill learning for point and non-point obstacle avoidance,2021,10.1108/AA-11-2020-0168
Task-Oriented Generalization of Dynamic Movement Primitive,2017,
Learning Parametric Dynamic Movement Primitives from Multiple Demonstrations,2010,
Hierarchical dynamic movement primitive for the smooth movement of robots based on deep reinforcement learning,2023,10.1007/s10489-022-03219-7
Accelerated Sensorimotor Learning of Compliant Movement Primitives,2018,10.1109/TRO.2018.2861921
Cooperative Manipulation for a Mobile Dual-Arm Robot Using Sequences of Dynamic Movement Primitives,2020,10.1109/TCDS.2018.2868921
Real-time velocity scaling and obstacle avoidance for industrial robots using fuzzy dynamic movement primitives and virtual impedances,2018,10.1108/IR-02-2017-0035
Combined Admittance Control With Type II Singularity Evasion for Parallel Robots Using Dynamic Movement Primitives,2023,10.1109/TRO.2023.3238136
An adaptive learning and control framework based on dynamic movement primitives with application to human-robot handovers,2022,10.1016/j.robot.2021.103935
Impedance Adaptation by Reinforcement Learning with Contact Dynamic Movement Primitives,2022,10.1109/AIM52237.2022.9863416
A Novel Dual Quaternion Based Dynamic Motion Primitives for Acrobatic Flight,2021,10.1109/ICRAS52289.2021.9476600
Human-robot collaborative object transfer using human motion prediction based on Dynamic Movement Primitives,2019,10.23919/ecc.2019.8796249
Sinc-based Dynamic Movement Primitives for Encoding Point-to-point Kinematic Behaviors,2018,
A study case of Dynamic Motion Primitives as a motion planning method to automate the work of forestry cranes,2021,10.1016/j.compag.2021.106037
An End-to-end Approach for Learning and Generating Complex Robot Motions from Demonstration,2020,10.1109/icarcv50220.2020.9305399
Robot Learning Method for Human-like Arm Skills Based on the Hybrid Primitive Framework,2024,10.3390/s24123964
Vision-Locomotion Coordination Control for a Powered Lower-Limb Prosthesis Using Fuzzy-Based Dynamic Movement Primitives,2024,10.1109/TASE.2023.3250240
Real-time Trajectory Generation via Dynamic Movement Primitives for Autonomous Racing,2024,
A Teleoperation Framework for Upper Limb Rehabilitation Based on Improved Dynamic Movement Primitives and Hybrid Control,2024,10.1109/ICRAS62427.2024.10654484
Robots Adapting to the Environment: A Review on the Fusion of Dynamic Movement Primitives and Artificial Potential Fields,2024,10.1109/ACCESS.2024.3418573
Physical Human -Robot Interaction (pHRI) through Admittance Control of Dynamic Movement Primitives in Sit -to -Stand Assistance Robot,2022,
Kinesthetic Guidance Utilizing DMP Synchronization and Assistive Virtual Fixtures for Progressive Automation,2020,10.1017/S0263574719001437
MODULATION OF DYNAMIC MOVEMENT PRIMITIVES FOR BIPED LOCOMOTION,2016,
Cooperative Control for Dual-Arm Robots Based on Improved Dynamic Movement Primitives,2024,10.1109/TIE.2024.3406866
A model predictive obstacle avoidance method based on dynamic motion primitives and a Kalman filter,2023,10.1002/asjc.2946
Enhanced task parameterized dynamic movement primitives by GMM to solve manipulation tasks,2023,10.1108/RIA-07-2022-0199
Robot Learning System Based on Adaptive Neural Control and Dynamic Movement Primitives,2019,10.1109/TNNLS.2018.2852711
Dimensionality Reduction for Dynamic Movement Primitives and Application to Bimanual Manipulation of Clothes,2018,10.1109/TRO.2018.2808924
Robot skill learning system of multi-space fusion based on dynamic movement primitives and adaptive neural network control,2024,10.1016/j.neucom.2024.127248
A Lower Limb Exoskeleton Adaptive Control Method Based on Model-free Reinforcement Learning and Improved Dynamic Movement Primitives,2025,10.1007/s10846-025-02230-7
Efficient policy search in low-dimensional embedding spaces by generalizing motion primitives with a parameterized skill memory,2015,10.1007/s10514-014-9417-9
Adaptive Gait Planning with Dynamic Movement Primitives for Walking Assistance Lower Exoskeleton in Uphill Slopes,2020,10.18494/SAM.2020.2550
Human-Robot Variable Impedance Skills Transfer Learning Based on Dynamic Movement Primitives,2022,10.1109/LRA.2022.3154469
Biped Walking Learning from Imitation Using Dynamic Movement Primitives,2016,10.1007/978-3-319-27149-1_15
Task Extension of Robot with Voice Control Based on Dynamical Movement Primitives,2020,10.1109/ISAS49493.2020.9378861
Vision-Based Dexterous Motion Planning by Dynamic Movement Primitives with Human Hand Demonstration,2024,10.1109/ISIE54533.2024.10595749
Modified Dynamic Movement Primitive-Based Closed Ankle Reduction Technique Learning and Variable Impedance Control for a Redundant Parallel Bone-Setting Robot,2025,10.3390/machines13020145
Interaction learning for dynamic movement primitives used in cooperative robotic tasks,2013,10.1016/j.robot.2013.07.009
Efficient movement representation by embedding Dynamic Movement Primitives in Deep Autoencoders,2015,
Multiple Demonstrations Based Trajectory Generation for Mobile Agent Using DMPs with T-S Fuzzy Model,2021,
Hierarchical Task-Oriented Whole-Body Locomotion of a Walking Exoskeleton Using Adaptive Dynamic Motion Primitive for Cart Pushing,2023,10.1109/TASE.2023.3345919
User Adaptable Tasks for Differential Teaching with Applications to Robotic Autism Therapy,2015,10.1145/2769493.2775129
Dynamic Movement Primitives for moving goals with temporal scaling adaptation,2020,10.1109/icra40945.2020.9196765
A Real-Time Nearly Time-Optimal Point-To-Point Trajectory Planning Method Using Dynamic Movement Primitives,2014,
Geometry-aware Dynamic Movement Primitives,2020,10.1109/icra40945.2020.9196952
A Reversible Dynamic Movement Primitive formulation,2021,10.1109/ICRA48506.2021.9562059
Robotic peg-in-hole assembly based on reversible dynamic movement primitives and trajectory optimization,2023,10.1016/j.mechatronics.2023.103054
A Framework for Learning Dynamic Movement Primitives with Deep Reinforcement Learning,2022,10.1109/ICRoM57054.2022.10025346
Combination of Dynamic Movement Primitives and Recurrent Neural Network to Solve Kinematics and Motion Planning Problems of an Exoskeleton-Based Rehabilitation Robot,2024,10.1155/2024/5532869
Human Motion Prediction in Human-Robot Handovers based on Dynamic Movement Primitives,2018,
Progressive Automation with DMP Synchronization and Variable Stiffness Control,2018,10.1109/LRA.2018.2856536
Dynamic Movement Primitives for Movement Generation Using GMM-GMR Analytical Method,2019,10.1109/infoct.2019.8711390
Multiparty Motion Coordination: From Choreographies to Robotics Programs,2020,10.1145/3428202
A DMPs-Based Framework for Robot Learning and Generalization of Humanlike Variable Impedance Skills,2018,10.1109/TMECH.2018.2817589
"On-Line Modifications of Robotic Trajectories: Learning, Coaching and Force Vs. Position Feedback",2017,10.1007/978-3-319-49058-8_3
Dynamic Movement Primitives-Based Human Action Prediction and Shared Control for Bilateral Robot Teleoperation,2024,10.1109/TIE.2024.3401185
An Improved LWR Based Forcing Term Learning from DMPs,2016,10.1109/ICIICII.2016.59
An Enhanced Robot Massage System in Smart Homes Using Force Sensing and a Dynamic Movement Primitive,2020,10.3389/fnbot.2020.00030
Coupling Movement Primitives: Interaction With the Environment and Bimanual Tasks,2014,10.1109/TRO.2014.2304775
Movement reproduction and obstacle avoidance with dynamic movement primitives and potential fields,2008,
Learning movement primitives,2005,
Whole-Body Control for Velocity-Controlled Mobile Collaborative Robots Using Coupling Dynamic Movement Primitives,2022,
Dynamic Movement Primitives for Human Movement Recognition,2015,
Learning from Demonstration: Dynamical Movement Primitives based Reusable Suturing Skill Modelling method,2018,
A robot motion skills method with explicit environmental constraints,2024,10.1108/IR-08-2023-0180
Reinforcement Learning of Dual-Arm Cooperation for a Mobile Manipulator with Sequences of Dynamical Movement Primitives,2017,
A Probabilistic Dynamic Movement Primitives Framework on Human Hand Motion Prediction for an Object Transfer Scenario,2023,10.1016/j.ifacol.2023.10.1022
Skill Learning Strategy Based on Dynamic Motion Primitives for Human-Robot Cooperative Manipulation,2021,10.1109/TCDS.2020.3021762
A Locomotion Mode Recognition Algorithm Using Adaptive Dynamic Movement Primitives,2023,10.1109/TNSRE.2023.3327751
ProDMP: A Unified Perspective on Dynamic and Probabilistic Movement Primitives,2023,10.1109/LRA.2023.3248443
Workspace Trajectory Generation Method for Humanoid Adaptive Walking With Dynamic Motion Primitives,2020,10.1109/ACCESS.2020.2976098
Intuitive Gait Pattern Generation for an Exoskeleton Robot,2019,10.1007/s12541-019-00184-z
Modified dynamic movement primitives for joining movement sequences,2011,
A DMPs-based Switching Motion Planning Method for Robots with Obstacles,2020,
Merging Position and Orientation Motion Primitives,2019,10.1109/icra.2019.8793786
Real-time temporal adaptation of dynamic movement primitives for moving targets,2021,
Phase-based Dynamic Movement Primitives for Powered Knee-Ankle Prosthesis Control,2022,10.1109/ICRAS55217.2022.9842244
Visualization of Stable Heteroclinic Channel-Based Movement Primitives,2021,10.1109/LRA.2021.3061382
A DMPs-based Approach for Human-Robot Collaboration Task Quality Management,2023,10.1109/ICARSC58346.2023.10129609
A Novel Balance Control Strategy Based on Enhanced Stability Pyramid Index and Dynamic Movement Primitives for a Lower Limb Human-Exoskeleton System,2021,10.3389/fnbot.2021.751642
"Lucy, Take the Noodle Box!: Domestic Object Manipulation Using Movement Primitives and Whole Body Motion",2019,10.1007/978-3-030-35699-6_15
The Arm Planning with Dynamic Movement Primitive for Humanoid Service Robot,2020,10.1109/icarm49381.2020.9195273
Learning from demonstration using improved dynamic movement primitives,2021,10.1109/ICIEA51954.2021.9516425
Planning and Control for Collision-Free Cooperative Aerial Transportation,2018,10.1109/TASE.2016.2605707
Passivity Based Iterative Learning of Admittance-Coupled Dynamic Movement Primitives for Interaction with Changing Environments,2018,
A Dynamic Movement Primitives-Based Tool Use Skill Learning and Transfer Framework for Robot Manipulation,2025,10.1109/TASE.2024.3370139
Gaussian process movement primitive,2023,10.1016/j.automatica.2023.111120
Constrained Dynamic Movement Primitives for Collision Avoidance in Novel Environments,2023,10.1109/IROS55552.2023.10341839
Energy Efficient and Robust Balancing with Motion Primitive Switching,2017,10.1142/S0219843617500098
Adaptation and coaching of periodic motion primitives through physical and visual interaction,2016,10.1016/j.robot.2015.09.011
Trajectory Representation by Nonlinear Scaling of Dynamic Movement Primitives,2016,
Deep Encoder-Decoder Networks for Mapping Raw Images to Dynamic Movement Primitives,2018,
Synthesis of New Dynamic Movement Primitives Through Search in a Hierarchical Database of Example Movements,2015,10.5772/61036
Robot learning system based on dynamic movement primitives and neural network,2021,10.1016/j.neucom.2021.04.034
Learning Cooperative Primitives with Physical Human-Robot Interaction for a Human-Powered Lower Exoskeleton,2016,
Human-Robot Cooperation Through Force Adaptation Using Dynamic Motion Primitives and Iterative Learning,2014,
An Ergo-Interactive Framework for Human-Robot Collaboration Via Learning From Demonstration,2024,10.1109/LRA.2023.3328366
Gaussian Processes for Dynamic Movement Primitives with Application in Knowledge-based Cooperation,2016,
Dynamic movement primitives - A framework for motor control in humans and humanoid robotics,2006,10.1007/4-431-31381-8_23
Dynamic Movement Primitives: Volumetric Obstacle Avoidance,2019,
Dynamic Movement Primitives for Human-Robot interaction: comparison with human behavioral observation,2013,
Adaptive Learning of Dynamic Movement Primitives through Demonstration,2016,
COMBINING MOTION PRIMITIVES AND IMAGE-BASED VISUAL SERVO CONTROL,2020,
Encoding of Periodic and their Transient Motions by a Single Dynamic Movement Primitive,2012,
Constrained DMPs for Feasible Skill Learning on Humanoid Robots,2018,
Reinforcement Learning of Manipulation and Grasping Using Dynamical Movement Primitives for a Humanoidlike Mobile Manipulator,2018,10.1109/TMECH.2017.2717461
An effective dynamical evaluation and optimization mechanism for accurate motion primitives learning,2025,10.1007/s10489-024-06147-w
MT-RSL: A multitasking-oriented robot skill learning framework based on continuous dynamic movement primitives for improving efficiency and quality in robot-based intelligent operation,2024,10.1016/j.rcim.2024.102817
Adapting to Contacts: Energy Tanks and Task Energy for Passivity-Based Dynamic Movement Primitives,2017,
Imitation learning using Gaussian mixture models and Dynamic Movement Primitives for rehabilitation exoskeletons: a comparison,2024,10.1109/BIOROB60516.2024.10719741
Coordinate Change Dynamic Movement Primitives - A Leader-Follower Approach,2016,
A DMPs-based Approach for Human-like Robotic Movements,2024,10.1109/ICARSC61747.2024.10535923
Coupled Multiple Dynamic Movement Primitives Generalization for Deformable Object Manipulation,2022,10.1109/LRA.2022.3156656
Using Kinect for Robot Gesture Imitation,2014,10.1016/j.protcy.2014.10.250
Learning optimal controllers: a dynamical motion primitive approach,2023,10.1016/j.ifacol.2023.10.1242
A Hybrid Joint/Cartesian DMP-Based Approach for Obstacle Avoidance of Anthropomorphic Assistive Robots,2019,10.1007/s12369-019-00597-w
A Modified Cartesian Space DMPs Model for Robot Motion Generation,2019,10.1007/978-3-030-27529-7_7
When DMP Breaks: A Contribution on the Tenacity of Dynamic Movement Primitives from the Handwriting Perspective,2022,10.1109/ICARM54641.2022.9959736
Dual quaternion based dynamic movement primitives to learn industrial tasks using teleoperation,2023,10.1109/ICRA48891.2023.10160970
Biped Locomotion - Improvement and Adaptation,2014,
A Framework for Composite Layup Skill Learning and Generalizing Through Teleoperation,2022,10.3389/fnbot.2022.840240
